employee_id,department,region,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,KPIs_met >80%,awards_won?,avg_training_score,is_promoted
53483,0,18,Bachelor's,1,0,2,26,4.0,2,1,0,85,0
674,8,8,Master's & above,0,2,1,46,5.0,17,0,0,82,0
3389,0,24,Bachelor's,1,2,2,27,3.0,6,1,0,86,0
14008,1,14,Below Secondary,1,0,1,23,4.0,1,0,0,58,0
22819,0,14,Bachelor's,1,0,1,32,4.0,6,0,0,84,0
6029,7,15,Bachelor's,1,0,1,39,1.0,6,0,0,49,0
60187,0,2,Bachelor's,1,0,2,45,3.0,17,0,0,79,0
6573,3,24,Bachelor's,1,2,1,33,1.0,7,0,0,58,0
56649,4,21,Bachelor's,1,0,1,37,3.0,7,0,0,65,0
61448,7,25,Bachelor's,1,0,4,29,3.0,4,0,0,50,0
22275,4,15,Bachelor's,1,0,1,35,1.0,9,0,0,61,0
54035,4,14,Bachelor's,1,0,1,30,4.0,3,0,0,63,0
50767,8,14,Bachelor's,0,1,1,26,4.0,4,0,0,81,0
2701,7,11,Bachelor's,1,0,1,34,4.0,7,1,0,51,0
17585,7,4,Bachelor's,1,2,1,52,5.0,12,1,0,53,0
46462,4,10,Bachelor's,1,2,1,37,3.0,11,0,0,60,0
55223,7,31,Master's & above,1,0,1,48,3.0,20,1,0,54,0
50045,4,11,Bachelor's,0,0,2,36,3.0,9,0,0,60,0
25416,7,6,Bachelor's,1,0,1,42,4.0,12,0,0,50,0
49193,8,4,Bachelor's,0,0,1,29,2.0,5,0,0,78,0
33202,5,11,Bachelor's,0,0,1,49,4.0,8,1,0,71,0
53332,7,13,Bachelor's,1,2,1,34,3.0,7,0,0,48,0
48693,7,14,Master's & above,1,2,1,42,2.0,3,1,0,97,1
19911,5,7,Bachelor's,0,2,1,30,3.0,8,0,0,69,0
51996,4,14,Bachelor's,1,0,2,31,5.0,4,0,0,59,0
74722,6,14,Bachelor's,1,0,3,30,4.0,4,0,0,84,0
27393,7,31,Bachelor's,1,2,2,29,4.0,3,0,0,50,0
40835,8,32,Bachelor's,1,2,3,31,3.0,8,0,0,81,0
24978,0,20,Bachelor's,1,2,1,28,5.0,3,1,0,84,0
71311,7,4,Master's & above,1,0,2,35,5.0,5,1,0,48,0
73914,7,17,Master's & above,1,0,1,34,3.0,7,0,0,55,0
29529,7,24,Bachelor's,1,0,1,46,4.0,16,0,0,50,0
38202,5,8,Bachelor's,0,2,1,26,1.0,3,0,0,70,0
6421,5,8,Bachelor's,1,0,1,41,3.0,5,1,0,61,0
38037,4,31,Master's & above,0,2,1,37,4.0,11,0,0,58,0
54224,4,20,Master's & above,0,0,1,33,3.0,5,0,0,60,0
66012,0,14,Master's & above,0,0,1,34,3.0,5,0,0,87,0
51981,7,4,Master's & above,1,0,3,47,2.0,12,0,0,53,0
21329,2,28,Master's & above,0,0,1,33,5.0,6,0,0,48,0
64714,7,9,Bachelor's,1,2,1,27,3.0,2,0,0,47,0
26516,7,13,Bachelor's,1,0,1,27,3.0,5,0,0,53,0
10739,4,11,Master's & above,0,0,2,38,3.0,13,1,0,59,1
62733,7,14,Bachelor's,1,2,1,27,1.0,3,0,0,46,0
58773,8,31,Bachelor's,1,0,1,32,3.0,2,0,0,79,0
15295,7,7,Bachelor's,1,2,1,26,4.0,4,1,0,51,0
68722,4,5,Bachelor's,1,0,1,29,1.0,4,0,0,60,0
59202,8,11,Bachelor's,0,0,1,34,3.0,10,1,0,79,1
42272,7,11,Bachelor's,1,2,1,31,5.0,2,0,0,47,0
11322,4,28,Bachelor's,1,0,1,26,3.0,1,1,0,58,0
20789,5,4,Master's & above,0,0,1,32,3.0,4,0,0,67,0
16529,4,18,Master's & above,1,0,1,41,3.0,13,1,0,54,0
30166,3,6,Bachelor's,1,0,2,31,5.0,4,0,0,63,0
27117,5,17,Bachelor's,0,0,1,28,5.0,4,0,0,76,0
58488,4,6,Bachelor's,1,0,2,35,2.0,10,0,0,58,0
2352,7,11,Bachelor's,1,2,1,35,3.0,7,0,0,46,0
13852,7,14,Bachelor's,1,0,1,37,2.0,4,0,0,46,0
58420,4,4,Master's & above,0,0,2,40,2.0,5,1,0,53,0
7822,0,2,Bachelor's,1,2,1,33,3.0,3,1,0,79,0
17092,5,11,Bachelor's,1,0,3,35,3.0,2,0,0,70,0
49888,8,11,Bachelor's,0,2,1,51,1.0,8,0,0,82,0
18084,5,11,Master's & above,1,2,1,51,3.0,24,0,0,70,0
4451,4,31,Master's & above,0,0,2,41,2.0,13,0,0,55,0
31076,7,20,Bachelor's,1,2,1,29,1.0,7,0,0,50,0
25040,1,11,Master's & above,0,0,2,34,3.0,5,0,0,62,0
22143,5,12,Bachelor's,1,0,1,28,4.0,2,0,0,71,0
77595,5,11,Bachelor's,0,0,1,60,1.0,8,0,0,67,0
26802,6,2,Bachelor's,1,0,1,38,3.0,10,0,0,82,0
5513,8,11,Bachelor's,0,1,1,31,3.0,7,0,0,73,0
34049,3,14,Below Secondary,1,0,1,28,5.0,5,0,0,61,0
39782,7,19,Bachelor's,1,2,1,37,5.0,4,0,0,47,0
22240,4,4,Bachelor's,0,2,1,40,2.0,8,0,0,60,0
10505,8,4,Master's & above,0,0,2,32,3.0,4,0,1,89,1
66099,7,7,Bachelor's,1,0,1,54,3.0,16,0,0,53,0
58041,5,11,Bachelor's,0,2,1,27,3.0,1,0,0,70,0
102,4,31,Bachelor's,1,0,1,51,3.0,10,0,0,59,0
74803,7,31,Master's & above,1,0,2,36,3.0,4,0,0,48,0
38285,7,2,Bachelor's,1,0,2,31,4.0,7,0,0,52,0
10180,0,17,Bachelor's,1,2,3,28,3.0,4,0,0,83,0
31539,4,31,Bachelor's,0,0,1,31,3.0,3,1,0,61,0
52463,8,14,Bachelor's,1,1,1,32,3.0,7,1,0,81,0
68310,7,2,Bachelor's,1,0,2,29,3.0,2,1,0,48,0
57637,7,6,Bachelor's,0,2,1,31,3.0,7,1,0,55,0
10482,4,19,Bachelor's,1,0,1,34,3.0,10,0,0,60,0
19832,7,6,Bachelor's,1,0,1,31,5.0,7,0,0,49,0
53838,8,24,Bachelor's,0,2,2,24,3.0,1,0,0,82,0
24476,5,11,Master's & above,1,0,2,33,5.0,9,1,0,75,0
22461,8,6,Bachelor's,0,0,1,30,4.0,6,0,0,77,0
69104,4,11,Bachelor's,0,0,1,58,3.0,26,1,0,63,0
59826,8,17,Bachelor's,0,0,1,30,4.0,5,1,0,82,0
46201,4,19,Bachelor's,0,2,1,33,4.0,4,0,0,58,0
18535,7,11,Bachelor's,1,0,1,31,3.0,6,1,0,47,0
44675,4,19,Bachelor's,1,2,1,40,3.0,7,1,0,58,1
53190,5,28,Bachelor's,1,0,1,27,4.0,2,0,0,70,0
25808,7,6,Bachelor's,1,0,1,37,3.0,6,1,0,46,0
35342,3,20,Master's & above,1,2,1,37,4.0,5,0,0,57,0
41920,4,6,Bachelor's,1,0,2,33,5.0,7,1,0,57,1
3622,0,20,Master's & above,1,0,2,33,5.0,7,1,0,83,1
60772,7,6,Bachelor's,1,2,2,32,2.0,5,0,0,50,0
74779,0,2,Bachelor's,1,0,1,32,5.0,6,1,0,83,0
16647,3,14,Bachelor's,1,0,1,32,3.0,5,0,0,60,0
41202,8,14,Bachelor's,1,0,2,30,4.0,4,0,0,80,0
48346,7,1,Bachelor's,1,0,1,27,3.0,1,0,0,55,0
49396,4,8,Bachelor's,0,0,1,38,5.0,3,1,0,62,0
70296,8,31,Bachelor's,0,0,2,26,3.0,1,0,0,78,0
31347,8,4,Bachelor's,1,0,1,29,4.0,3,1,0,82,0
53921,4,10,Master's & above,1,2,1,46,4.0,2,0,0,64,0
33661,7,16,Bachelor's,0,0,1,30,1.0,5,0,0,49,0
72372,4,6,Bachelor's,1,0,1,43,5.0,11,1,0,58,0
77729,4,25,Bachelor's,1,2,1,27,3.0,3,0,0,57,0
36829,7,29,Bachelor's,1,0,3,31,1.0,8,0,0,48,0
1844,4,25,Bachelor's,1,0,2,37,4.0,7,1,0,59,1
60929,8,11,Bachelor's,1,2,1,51,3.0,6,1,0,82,0
48484,7,14,Bachelor's,1,2,1,25,5.0,3,1,0,51,0
76003,7,6,Bachelor's,0,0,2,36,3.0,8,0,0,46,0
59618,8,11,Master's & above,1,2,3,32,3.0,5,0,0,75,0
22078,5,24,Bachelor's,1,0,1,37,3.0,8,1,0,72,0
17757,5,11,Bachelor's,1,2,4,47,3.0,2,0,0,70,0
27407,7,16,Master's & above,1,2,1,39,1.0,3,0,0,49,0
26312,7,20,Master's & above,1,2,1,35,2.0,11,1,0,48,1
41575,7,31,Master's & above,0,2,1,38,1.0,9,0,0,50,0
12729,5,29,Bachelor's,0,0,1,36,5.0,8,0,0,71,0
63021,7,4,Bachelor's,0,0,1,31,2.0,7,0,0,50,0
40996,0,4,Master's & above,1,0,1,38,3.0,10,0,0,85,0
10818,7,7,Master's & above,1,2,1,34,3.0,10,0,0,53,0
21309,8,2,Bachelor's,1,2,1,28,3.0,1,1,0,72,0
14118,4,7,Bachelor's,0,0,1,32,5.0,6,1,0,64,0
52188,7,11,Bachelor's,1,2,1,21,3.0,1,0,0,50,0
32434,0,19,Bachelor's,1,0,1,26,3.0,4,0,0,86,0
33051,7,11,Bachelor's,0,2,1,60,1.0,17,0,0,51,0
66058,8,6,Bachelor's,1,2,2,43,3.0,9,0,0,83,0
70942,7,4,Bachelor's,1,0,1,34,1.0,6,0,0,45,0
10153,0,18,Bachelor's,1,2,1,32,4.0,5,1,0,80,0
72426,5,11,Bachelor's,0,0,1,47,3.0,15,1,0,74,0
58523,7,27,Bachelor's,1,0,1,32,1.0,4,0,0,45,0
52902,0,11,Bachelor's,1,0,2,48,3.0,17,0,0,85,0
77534,7,20,Bachelor's,1,0,1,33,1.0,6,0,0,50,0
76091,7,31,Bachelor's,1,0,2,30,3.0,7,0,0,46,0
2029,0,14,Bachelor's,0,2,1,29,5.0,3,1,0,86,1
22161,3,19,Bachelor's,1,0,1,27,3.0,1,1,0,59,1
5259,7,33,Bachelor's,1,0,1,26,3.0,5,0,0,50,0
16850,8,29,Bachelor's,0,2,1,29,3.0,5,1,0,77,0
14601,5,11,Master's & above,1,0,2,31,3.0,6,0,0,72,0
57633,4,11,Bachelor's,1,2,1,32,3.0,7,0,0,57,0
24912,8,14,Bachelor's,1,0,1,32,3.0,3,0,0,78,0
63877,7,14,Master's & above,1,0,2,35,3.0,4,0,0,51,0
42625,7,19,Bachelor's,0,2,1,33,4.0,7,0,0,49,0
21224,7,13,Bachelor's,1,2,1,28,3.0,5,1,0,52,0
51613,7,28,Master's & above,0,0,1,33,5.0,6,1,0,52,0
28323,7,14,Master's & above,1,2,1,34,5.0,4,0,0,48,0
46187,4,11,Bachelor's,1,2,1,30,1.0,4,1,0,56,0
57016,7,6,Bachelor's,1,0,2,33,2.0,7,1,1,52,0
2431,0,11,Bachelor's,1,0,1,48,2.0,19,0,0,80,0
14766,5,22,Master's & above,1,2,1,56,3.0,17,0,0,70,0
27059,7,15,Master's & above,1,0,1,36,2.0,5,1,1,51,1
49310,4,14,Master's & above,0,0,1,49,4.0,20,1,0,63,0
61237,7,4,Bachelor's,1,0,1,43,5.0,6,1,0,52,0
63849,4,6,Master's & above,1,0,2,38,5.0,9,0,0,82,1
33820,6,28,Bachelor's,1,0,2,33,3.0,4,1,0,84,1
72465,5,11,Master's & above,1,0,2,50,3.0,5,0,0,73,0
44238,8,0,Master's & above,0,0,1,31,1.0,4,1,0,78,0
21611,8,16,Bachelor's,1,0,1,27,3.0,1,1,0,78,0
18416,4,14,Bachelor's,1,0,1,35,2.0,10,0,0,61,0
35108,4,1,Master's & above,1,2,1,44,3.0,15,0,0,59,0
59275,7,15,Master's & above,1,2,2,39,3.0,13,0,0,42,0
59005,0,31,Bachelor's,1,0,1,28,1.0,5,0,0,84,0
70010,7,17,Bachelor's,1,0,1,32,5.0,7,0,0,44,0
8789,8,18,Master's & above,0,0,1,40,4.0,11,0,0,79,0
14936,7,31,Bachelor's,1,2,1,38,3.0,4,0,0,65,1
38208,7,20,Bachelor's,1,0,1,28,3.0,1,0,0,50,0
72296,7,20,Master's & above,1,2,2,37,1.0,3,0,0,50,0
28703,2,11,Bachelor's,1,0,1,34,2.0,5,0,0,46,0
30861,7,10,Bachelor's,1,0,1,34,2.0,7,0,0,48,0
1637,4,23,Master's & above,0,0,1,34,4.0,4,1,0,61,0
11657,4,4,Master's & above,0,2,1,40,5.0,7,1,0,63,0
4671,4,14,Bachelor's,0,0,1,30,4.0,7,0,0,61,0
42640,7,11,Master's & above,1,2,5,46,1.0,19,0,1,49,0
5045,1,28,Master's & above,0,0,1,35,5.0,7,1,0,57,1
25063,2,14,Bachelor's,0,0,1,29,2.0,5,0,0,48,0
7480,4,25,Bachelor's,0,0,1,26,3.0,2,1,0,64,0
62286,0,14,Bachelor's,1,2,1,29,3.0,3,1,0,89,0
5021,7,17,Bachelor's,1,0,1,39,3.0,10,1,0,47,0
9077,8,14,Bachelor's,1,0,1,33,4.0,9,1,0,83,0
71280,7,11,Bachelor's,1,0,1,38,5.0,8,1,0,47,0
20719,3,16,Bachelor's,1,2,1,32,3.0,2,0,0,62,0
43366,2,11,Master's & above,1,2,1,57,5.0,7,0,0,55,0
26809,2,31,Master's & above,1,0,1,41,3.0,6,0,0,52,0
43352,7,15,Master's & above,1,2,1,34,5.0,4,1,0,52,0
57937,7,31,Bachelor's,1,2,2,30,3.0,6,0,0,52,0
32382,5,30,Bachelor's,1,0,1,27,3.0,1,0,0,67,0
57860,7,17,Bachelor's,1,2,1,33,5.0,7,1,0,47,0
63913,8,11,Master's & above,0,2,1,35,1.0,9,0,0,74,0
58414,0,14,Bachelor's,1,2,3,28,4.0,2,0,0,81,0
60635,5,11,Below Secondary,0,2,2,23,3.0,2,0,0,72,0
41955,4,18,Bachelor's,0,2,1,41,3.0,10,0,0,65,0
46667,4,14,Master's & above,1,0,1,45,5.0,12,0,0,54,0
61276,0,6,Bachelor's,1,0,2,30,5.0,5,1,0,84,0
72149,1,25,Bachelor's,0,0,1,31,3.0,9,0,0,64,0
65898,7,29,Bachelor's,1,2,1,31,3.0,7,0,0,50,0
77445,2,11,Master's & above,1,0,1,52,3.0,11,0,0,53,0
41264,8,11,Bachelor's,1,0,1,36,1.0,5,1,0,80,0
62761,7,0,Master's & above,0,0,2,30,1.0,4,0,0,52,0
3439,7,11,Bachelor's,1,0,1,25,3.0,4,0,0,53,0
11057,7,17,Bachelor's,1,0,1,36,3.0,2,0,0,53,0
72111,7,5,Bachelor's,1,0,2,38,5.0,9,1,0,48,0
22144,4,30,Bachelor's,0,2,1,32,5.0,5,1,0,63,0
55315,7,11,Bachelor's,1,2,2,47,1.0,5,0,0,53,0
33737,8,11,Master's & above,0,0,1,35,2.0,6,1,0,84,0
70318,2,11,Bachelor's,0,2,1,34,5.0,4,1,0,46,0
26690,7,24,Bachelor's,1,2,1,27,3.0,2,0,0,49,0
4077,0,25,Bachelor's,1,2,1,27,4.0,4,0,0,81,0
5937,1,19,Bachelor's,1,2,1,24,5.0,2,1,0,58,0
50416,5,11,Bachelor's,0,2,1,26,3.0,1,0,0,72,0
24431,7,19,Bachelor's,1,0,1,29,3.0,4,1,0,43,0
20884,7,18,Bachelor's,1,2,1,41,1.0,13,0,0,49,0
39141,1,11,Bachelor's,1,0,1,32,2.0,1,0,0,59,0
38444,0,19,Bachelor's,1,2,2,26,4.0,4,1,0,85,0
28212,7,11,Bachelor's,1,0,1,33,5.0,5,1,0,48,0
37928,4,24,Bachelor's,0,2,1,32,4.0,6,0,0,58,0
67791,8,11,Bachelor's,1,2,1,34,3.0,5,1,0,77,1
3237,0,11,Bachelor's,1,2,1,38,3.0,10,0,0,86,0
43163,7,4,Master's & above,1,0,4,35,3.0,9,0,0,47,0
16887,4,11,Bachelor's,0,2,1,33,5.0,6,1,0,61,0
22493,8,11,Bachelor's,0,0,2,33,5.0,3,1,0,81,0
74201,7,28,Master's & above,1,0,2,50,1.0,19,0,0,46,0
70706,7,18,Bachelor's,0,0,1,26,1.0,2,0,0,47,0
28365,1,2,Bachelor's,0,2,1,30,4.0,2,1,0,61,0
76743,1,2,Bachelor's,1,0,1,30,5.0,4,1,0,64,1
67836,6,25,Bachelor's,1,2,1,34,3.0,5,0,0,86,0
25605,4,4,Bachelor's,0,2,1,33,5.0,7,1,0,62,0
22742,5,31,Bachelor's,1,0,1,36,3.0,4,0,0,66,0
47022,5,28,Master's & above,1,2,1,36,5.0,3,1,0,72,0
48709,8,33,Bachelor's,0,0,1,28,3.0,4,1,0,81,0
11758,8,26,Bachelor's,0,0,1,26,4.0,3,0,0,80,0
5741,4,11,Bachelor's,1,2,1,33,2.0,8,0,0,63,0
46374,5,11,Bachelor's,0,2,1,46,4.0,20,0,0,70,0
17496,7,12,Bachelor's,1,0,1,39,2.0,7,0,0,49,0
75867,7,18,Bachelor's,1,2,1,27,3.0,3,0,0,52,0
72181,8,24,Bachelor's,1,2,1,37,4.0,7,1,0,79,0
29290,4,31,Bachelor's,0,2,1,31,5.0,6,1,0,59,0
74144,0,28,Master's & above,1,0,2,36,4.0,7,0,0,86,0
10097,7,14,Bachelor's,1,0,2,25,1.0,3,1,0,46,0
45489,7,12,Bachelor's,1,0,2,29,2.0,6,0,0,51,0
69517,8,31,Master's & above,1,2,1,33,2.0,7,0,0,77,0
17467,7,11,Master's & above,1,0,4,38,4.0,7,0,0,54,0
13911,1,11,Bachelor's,1,2,1,40,5.0,6,1,0,55,0
70388,4,11,Bachelor's,1,2,1,40,3.0,8,1,0,58,1
40870,0,20,Master's & above,1,0,1,33,3.0,7,1,0,89,1
61572,7,8,Bachelor's,1,0,2,36,5.0,7,1,0,50,0
26267,4,11,Master's & above,1,0,1,36,2.0,8,0,1,64,0
32791,0,2,Bachelor's,1,0,3,26,3.0,2,1,0,85,0
488,2,6,Bachelor's,1,0,1,33,3.0,10,0,0,53,0
51641,1,20,Master's & above,1,2,1,31,4.0,4,0,1,57,0
28436,5,8,Bachelor's,0,2,1,28,2.0,5,0,0,71,0
21369,4,6,Bachelor's,0,2,1,25,3.0,3,0,0,61,0
68505,8,29,Bachelor's,0,0,1,40,3.0,11,0,0,77,0
33781,0,31,Bachelor's,1,0,1,36,5.0,3,0,0,85,0
28570,8,7,Bachelor's,1,0,2,32,3.0,6,0,1,81,0
18235,4,8,Bachelor's,1,0,1,36,1.0,10,0,0,55,0
13838,8,24,Bachelor's,0,0,1,31,5.0,6,0,0,92,1
38251,7,6,Bachelor's,1,0,1,32,4.0,7,0,0,50,0
76384,5,27,Master's & above,1,0,1,38,3.0,6,0,0,73,0
44079,7,31,Bachelor's,1,2,1,41,2.0,14,0,0,50,0
10887,8,12,Master's & above,1,0,2,38,1.0,6,0,0,83,0
35075,7,11,Master's & above,1,0,1,49,1.0,15,0,0,63,1
13159,7,5,Bachelor's,1,0,1,23,3.0,1,0,0,48,0
46426,5,21,Bachelor's,1,2,2,36,5.0,6,1,0,68,0
44106,5,7,Bachelor's,0,0,3,31,3.0,1,0,0,65,0
43440,0,31,Bachelor's,1,2,2,42,5.0,13,0,0,85,0
19265,6,14,Bachelor's,1,0,2,32,5.0,6,0,0,85,0
49403,5,11,Master's & above,0,0,1,42,5.0,5,1,0,69,0
4267,5,14,Bachelor's,1,0,2,29,4.0,3,1,0,71,0
72500,7,31,Bachelor's,1,0,1,40,4.0,5,1,0,51,0
77432,4,22,Bachelor's,1,2,1,26,3.0,3,1,0,57,0
30772,2,11,Bachelor's,1,0,1,42,3.0,12,0,0,52,0
38315,1,25,Bachelor's,1,0,1,31,2.0,2,0,0,73,1
45327,5,11,Below Secondary,1,2,1,24,3.0,1,1,0,68,0
5370,4,11,Bachelor's,1,0,1,50,3.0,4,1,0,61,0
32472,2,11,Master's & above,1,2,1,50,4.0,12,0,0,50,0
23684,3,11,Bachelor's,1,0,3,43,2.0,6,1,0,61,0
68436,7,17,Bachelor's,1,0,1,29,3.0,1,0,0,50,0
30059,7,32,Bachelor's,1,0,1,27,3.0,1,0,0,48,0
13402,6,5,Bachelor's,1,2,1,35,4.0,7,0,0,89,0
36964,3,3,Bachelor's,1,0,1,35,5.0,7,1,0,59,0
59071,8,2,Bachelor's,1,0,1,26,2.0,3,0,0,81,0
4615,5,28,Bachelor's,0,0,2,38,5.0,5,1,0,70,0
63623,7,20,Bachelor's,1,2,1,40,3.0,5,1,0,52,0
51232,4,14,Master's & above,0,0,1,33,4.0,4,1,0,54,0
51817,7,11,Master's & above,1,0,1,35,4.0,6,0,0,61,1
34999,8,26,Master's & above,1,0,1,32,2.0,5,1,0,82,0
66043,1,19,Bachelor's,0,0,1,29,3.0,1,0,0,72,1
45234,3,31,Bachelor's,1,2,1,39,3.0,10,0,0,64,0
70937,7,31,Bachelor's,1,0,1,31,5.0,3,0,0,48,0
57329,7,11,Bachelor's,1,0,2,33,4.0,6,0,0,50,0
55907,5,16,Bachelor's,1,0,1,26,3.0,2,1,0,67,0
22650,8,4,Bachelor's,1,0,1,35,2.0,2,0,0,80,0
37043,5,32,Master's & above,1,2,1,38,5.0,5,1,0,66,0
63069,2,31,Bachelor's,0,0,1,28,4.0,5,1,0,50,0
18226,4,18,Master's & above,1,2,1,42,5.0,7,1,0,61,0
8957,7,27,Bachelor's,1,0,1,33,3.0,10,0,0,48,0
19926,7,18,Master's & above,1,2,1,41,3.0,11,0,0,45,0
33271,1,11,Bachelor's,1,2,4,39,3.0,12,0,0,58,0
36802,1,18,Bachelor's,1,2,2,33,4.0,6,0,1,57,0
67610,7,4,Bachelor's,1,0,1,40,5.0,3,0,0,49,0
20261,7,3,Bachelor's,0,0,2,26,3.0,1,0,0,50,0
29780,7,14,Bachelor's,1,0,1,29,3.0,3,1,0,49,0
21964,8,28,Bachelor's,0,0,1,32,4.0,3,1,0,82,0
16493,7,4,Master's & above,1,0,1,44,5.0,16,1,0,49,0
68580,6,11,Bachelor's,0,0,1,34,3.0,7,0,0,82,0
42125,2,11,Bachelor's,0,0,1,41,3.0,6,1,0,50,0
14335,4,32,Master's & above,0,2,1,39,5.0,9,1,0,60,0
3452,4,2,Bachelor's,1,0,1,32,5.0,6,1,0,58,0
9620,3,11,Bachelor's,1,0,1,28,5.0,2,1,0,59,0
49567,8,24,Bachelor's,1,0,1,36,2.0,10,0,0,81,0
64496,0,14,Bachelor's,1,2,3,28,2.0,2,0,0,78,0
7050,7,4,Bachelor's,1,2,1,48,3.0,4,1,0,54,0
30889,0,11,Bachelor's,1,0,2,26,5.0,2,1,0,83,0
61530,7,11,Bachelor's,1,0,1,31,5.0,4,0,0,51,0
29425,0,20,Bachelor's,1,0,2,35,3.0,4,0,0,87,0
16012,7,14,Master's & above,0,0,1,31,4.0,4,1,0,53,0
45821,0,4,Bachelor's,1,0,1,27,3.0,3,0,0,87,0
16669,5,7,Master's & above,0,2,1,39,5.0,10,1,0,70,0
48710,8,11,Master's & above,0,0,1,32,5.0,2,1,0,78,0
34147,8,15,Bachelor's,1,0,1,25,1.0,2,0,0,79,0
38870,4,29,Bachelor's,1,0,1,30,1.0,2,0,0,59,0
12822,1,14,Bachelor's,1,2,1,27,1.0,3,1,0,55,0
49301,7,31,Bachelor's,1,1,1,33,3.0,9,1,0,50,0
50472,7,10,Bachelor's,1,2,1,46,3.0,6,0,0,53,0
16431,7,16,Master's & above,1,2,1,40,3.0,4,1,0,52,0
6880,4,11,Master's & above,1,1,1,39,5.0,5,0,0,71,1
26265,0,14,Master's & above,1,2,1,29,4.0,4,0,0,84,0
72344,2,11,Master's & above,0,2,1,59,4.0,19,0,0,63,1
76952,7,31,Bachelor's,1,0,1,40,4.0,6,1,0,46,0
24444,8,11,Bachelor's,0,0,1,54,3.0,5,0,0,78,0
32935,4,11,Bachelor's,1,0,1,44,5.0,15,0,0,58,0
20043,5,11,Bachelor's,1,0,1,28,5.0,2,1,0,69,0
3177,8,14,Master's & above,1,2,1,57,1.0,4,0,0,80,0
73574,8,22,Bachelor's,0,2,1,30,2.0,7,0,0,80,0
47558,5,20,Master's & above,1,2,2,32,2.0,3,0,0,67,0
10503,8,15,Master's & above,1,2,1,33,5.0,7,1,0,80,1
59012,5,31,Master's & above,1,0,1,38,5.0,12,0,0,92,1
52436,5,11,Bachelor's,1,2,1,50,3.0,4,1,1,69,0
28934,7,33,Master's & above,1,0,1,29,3.0,4,0,0,66,1
59672,7,10,Bachelor's,1,0,2,34,1.0,7,0,0,48,0
18905,7,3,Bachelor's,0,2,1,26,1.0,2,0,0,45,0
54045,6,14,Bachelor's,1,2,1,30,3.0,1,1,1,88,1
68654,5,11,Bachelor's,1,2,1,42,5.0,8,1,0,70,0
60030,1,11,Below Secondary,0,2,1,24,3.0,2,0,0,61,0
70501,4,14,Bachelor's,1,0,1,34,5.0,9,1,0,59,1
5563,7,14,Bachelor's,0,0,1,31,1.0,3,0,0,50,0
61993,8,11,Bachelor's,0,2,1,26,4.0,2,0,0,82,0
67180,8,2,Bachelor's,1,0,1,35,2.0,10,0,0,83,0
14722,7,19,Master's & above,0,0,1,32,3.0,6,0,0,49,0
34052,5,8,Master's & above,0,2,1,44,3.0,6,0,0,69,0
60233,4,14,Bachelor's,1,0,1,37,4.0,7,0,0,58,0
34860,0,19,Bachelor's,1,2,1,35,5.0,2,1,0,77,0
30535,7,11,Bachelor's,0,0,1,55,3.0,7,0,0,49,0
24716,2,31,Below Secondary,0,0,1,26,3.0,1,1,0,49,0
1280,0,11,Bachelor's,1,2,1,26,2.0,5,0,0,80,0
15329,8,4,Master's & above,1,2,1,35,4.0,10,1,0,82,1
25691,8,11,Bachelor's,0,0,2,32,3.0,10,0,0,78,0
9362,8,1,Master's & above,0,2,1,40,4.0,6,1,0,77,0
27230,0,21,Bachelor's,1,0,1,33,5.0,7,1,0,84,0
6827,5,4,Bachelor's,1,2,1,30,1.0,3,1,0,71,0
12262,7,24,Bachelor's,1,0,1,24,3.0,1,0,0,50,0
27457,4,19,Bachelor's,0,2,3,29,5.0,3,1,0,63,0
34290,5,30,Bachelor's,0,2,1,27,3.0,2,0,0,69,0
32627,2,11,Bachelor's,1,2,1,49,4.0,7,0,0,50,0
35504,1,11,Bachelor's,0,0,2,33,1.0,7,0,0,58,0
56002,4,14,Master's & above,1,0,1,51,1.0,5,0,0,59,0
19523,5,10,Master's & above,0,2,1,37,3.0,5,0,0,68,0
15947,7,7,Bachelor's,1,0,2,26,4.0,4,0,0,43,0
60764,7,15,Bachelor's,1,2,1,26,4.0,2,0,0,53,0
5539,5,11,Bachelor's,1,2,1,57,3.0,18,0,0,67,0
74909,8,14,Master's & above,1,2,2,39,2.0,5,0,0,79,0
17055,4,7,Bachelor's,1,0,2,33,3.0,3,1,0,62,0
12922,7,13,Bachelor's,1,2,2,34,3.0,10,0,0,50,0
65443,7,11,Bachelor's,1,0,1,42,2.0,11,0,0,48,0
55724,7,11,Master's & above,1,0,1,31,2.0,7,0,0,53,0
12798,8,11,Master's & above,1,2,1,43,4.0,14,1,0,77,0
15072,4,5,Master's & above,1,0,1,36,2.0,2,1,0,55,0
74650,7,6,Bachelor's,1,0,1,32,3.0,6,0,0,54,0
29023,7,11,Bachelor's,1,2,2,36,4.0,8,0,0,48,0
72783,8,19,Bachelor's,1,0,1,34,4.0,7,1,0,77,0
60300,7,24,Bachelor's,0,2,1,29,2.0,2,0,0,49,0
20314,7,11,Bachelor's,0,2,1,31,1.0,4,0,0,49,0
69636,7,14,Bachelor's,1,0,1,51,3.0,4,0,0,49,0
71825,8,31,Bachelor's,1,2,1,32,5.0,3,0,0,78,0
53831,7,11,Bachelor's,1,2,2,39,5.0,2,1,0,51,0
57317,5,13,Bachelor's,1,0,1,46,3.0,4,0,0,70,0
